state,county,category,category_label,tier,phase,strategy,sources
Michigan,Wexford,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
Michigan,Alger,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Antrim,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Arenac,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Baraga,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Bay,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Benzie,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Berrien,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Cass,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Charlevoix,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Chippewa,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Clare,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Crawford,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Delta,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Dickinson,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Emmet,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Gladwin,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Gogebic,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Grand Traverse,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Gratiot,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Hillsdale,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Houghton,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Huron,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Ionia,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Iron,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Isabella,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Jackson,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Kalamazoo,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Kalkaska,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Keweenaw,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Lapeer,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Leelanau,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Lenawee,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Livingston,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Luce,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Mackinac,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Manistee,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Marquette,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Mecosta,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Menominee,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Midland,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Missaukee,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Monroe,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Montcalm,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Muskegon,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Newaygo,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Ogemaw,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Ontonagon,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Osceola,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Roscommon,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Saginaw,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Sanilac,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Schoolcraft,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Shiawassee,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,St. Joseph,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Tuscola,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Van Buren,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Wayne,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Wexford,substance-use-treatment,Substance Use Treatment,A,1,regional,SAMHSA; FindHelpNow/state SUD directory
Michigan,Allegan,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Branch,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Cheboygan,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Clinton,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Crawford,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Eaton,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Gratiot,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Hillsdale,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Huron,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Ionia,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Isabella,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Lenawee,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Livingston,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Mecosta,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Newaygo,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Oakland,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Oceana,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Otsego,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Roscommon,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Sanilac,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,St. Clair,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,St. Joseph,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Tuscola,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Washtenaw,healthcare,Healthcare,A,1,regional,HRSA FQHC locator; state MH/SUD directory
Michigan,Alcona,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Alger,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Allegan,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Alpena,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Antrim,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Arenac,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Baraga,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Barry,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Bay,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Benzie,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Berrien,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Branch,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Calhoun,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Cass,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Charlevoix,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Cheboygan,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Chippewa,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Clare,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Crawford,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Delta,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Dickinson,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Emmet,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Gladwin,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Gogebic,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Grand Traverse,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Gratiot,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Houghton,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Huron,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Ionia,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Iosco,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Iron,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Isabella,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Kalkaska,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Keweenaw,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Lake,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Lapeer,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Leelanau,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Luce,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Mackinac,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Manistee,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Marquette,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Mason,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Mecosta,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Menominee,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Midland,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Missaukee,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Montcalm,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Montmorency,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Muskegon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Newaygo,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Oceana,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Ogemaw,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Ontonagon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Osceola,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Oscoda,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Otsego,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Ottawa,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Presque Isle,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Roscommon,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Saginaw,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Sanilac,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Schoolcraft,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Shiawassee,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,St. Clair,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,St. Joseph,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Tuscola,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Van Buren,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Wexford,probation-parole,Probation & Parole,A,1,regional,DOC/DRC regional supervision map
Michigan,Alcona,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Alger,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Alpena,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Baraga,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Cheboygan,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Chippewa,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Clinton,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Crawford,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Delta,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Dickinson,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Eaton,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Gogebic,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Hillsdale,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Houghton,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Ingham,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Iosco,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Iron,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Jackson,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Keweenaw,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Lenawee,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Luce,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Mackinac,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Marquette,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Menominee,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Montmorency,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Ogemaw,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Ontonagon,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Oscoda,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Otsego,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Presque Isle,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Roscommon,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Schoolcraft,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,St. Clair,food-nutrition,Food & Nutrition,A,1,regional,Feeding America; SNAP outreach partners
Michigan,Genesee,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,Huron,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,Lapeer,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,Sanilac,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,Shiawassee,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,St. Clair,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
Michigan,Tuscola,legal-aid,Legal Aid,A,1,regional,LSC map; state legal aid network
North Carolina,Alamance,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Alexander,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Alleghany,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Anson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Ashe,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Avery,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Beaufort,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Bertie,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Bladen,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Brunswick,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Burke,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Cabarrus,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Caldwell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Camden,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Carteret,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Caswell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Catawba,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Chatham,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Cherokee,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Chowan,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Clay,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Cleveland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Columbus,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Craven,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Cumberland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Currituck,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Dare,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Davie,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Duplin,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Edgecombe,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Franklin,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Gaston,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Gates,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Graham,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Granville,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Greene,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Halifax,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Harnett,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Haywood,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Henderson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Hertford,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Hoke,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Hyde,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Iredell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Jackson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Johnston,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Jones,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Lee,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Lenoir,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Lincoln,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Macon,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Madison,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Martin,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,McDowell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Mitchell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Montgomery,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Moore,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Nash,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Northampton,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Onslow,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Pamlico,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Pasquotank,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Pender,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Perquimans,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Person,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Pitt,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Polk,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Randolph,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Richmond,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Robeson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Rockingham,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Rowan,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Rutherford,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Sampson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Scotland,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Stanly,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Stokes,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Surry,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Swain,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Transylvania,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Tyrrell,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Union,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Vance,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Warren,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Washington,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Watauga,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Wayne,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Wilkes,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
North Carolina,Wilson,housing,Housing,A,1,regional,CoC/HUD; DOC reentry housing; state housing finance
