id,name,category,region,description,description_es,address,city,phone,email,website,eligibility,eligibility_es,notes,notes_es,hours,tags,services,county,served_counties,coverage,intake_signals
481,Big Sandy Area Community Action Program (BSAACAP),Basic Needs,Eastern Kentucky,"Big Sandy Area Community Action Program (BSACAP) serves Floyd, Johnson, Lawrence, Magoffin, Martin, and Pike counties—the primary community action agency near Big Sandy Regional Jail. Provides LIHEAP utility assistance, emergency aid, food programs, housing support, Head Start, and case management for low-income individuals including those leaving local county jails.","BSACAP sirve los condados Floyd, Johnson, Lawrence, Magoffin, Martin y Pike—agencia de acción comunitaria principal cerca de Big Sandy Regional Jail. Proporciona LIHEAP, ayuda de emergencia, programas de alimentos, vivienda y gestión de casos.",333 South Lake Drive,Prestonsburg,(606) 886-2374,,https://www.bsaacap.org/,Low-income individuals and families; program-specific income guidelines apply. Open regardless of criminal history at most community action agencies.,Personas y familias de bajos ingresos; aplican límites según programa. Abierto sin importar historial criminal en la mayoría de agencias comunitarias.,LIHEAP and emergency assistance by appointment. Also administers weatherization and senior services.,LIHEAP y asistencia de emergencia con cita. También administra climatización y servicios para personas mayores.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",eastern-kentucky|community-action|BSACAP|LIHEAP|emergency-aid|6-counties|reentry,LIHEAP utility assistance|Emergency financial aid|Food and housing support|Head Start|Reentry case management referrals,Floyd,Floyd|Johnson|Knott|Letcher|Magoffin|Martin|Pike,multi,accepts_criminal_record
482,Appalachian Citizens' Law Center — Whitesburg (Letcher County),Legal Aid,Eastern Kentucky,"Appalachian Citizens' Law Center is a nonprofit law firm providing free civil legal representation to low-income Eastern Kentuckians, focused on Letcher, Harlan, Perry, Floyd, and Pike counties. Handles housing, public benefits, civil rights, expungement, black lung and mine safety claims, and workers' rights—critical for returning citizens navigating legal barriers to employment and housing.","Appalachian Citizens' Law Center es una firma sin fines de lucro que proporciona representación legal civil gratuita a personas de bajos ingresos en el este de Kentucky, enfocada en Letcher, Harlan, Perry, Floyd y Pike. Maneja vivienda, beneficios, derechos civiles, eliminación de antecedentes y derechos laborales.",317 Main Street,Whitesburg,(606) 633-3929,,https://aclc.net/,Low-income Kentucky residents. Intake required to confirm income eligibility and whether your legal issue is covered.,Residentes de Kentucky de bajos ingresos. Se requiere admisión para confirmar elegibilidad de ingresos y si su caso legal está cubierto.,"Also assists with black lung, mine safety, and workers' rights",También se especializa en beneficios de pulmón negro y seguridad minera.,Monday–Friday during business hours,eastern-kentucky|legal-aid|ACLC|expungement|housing|benefits|civil-rights|Whitesburg,Free civil legal representation|Expungement assistance|Housing and benefits appeals|Black lung and workers' rights|Civil rights cases,Letcher,Bell|Breathitt|Clay|Floyd|Harlan|Knott|Knox|Lee|Leslie|Letcher|Owsley|Perry|Pike|Wolfe,multi,
483,Cumberland River Behavioral Health — Southeastern Kentucky,Healthcare,Eastern Kentucky,"Cumberland River Behavioral Health (CRBH) is the CMHC for 10 southeastern Kentucky counties: Bell, Clay, Harlan, Jackson, Knox, Laurel, McCreary, Rockcastle, Wayne, and Whitley. Provides outpatient mental health, psychiatric services, substance use treatment, and 24/7 crisis intervention. Serves county jail populations in Corbin, Barbourville, London, and Williamsburg areas with in-jail and reentry linkage programming.","CRBH es el CMHC para 10 condados del sureste de Kentucky: Bell, Clay, Harlan, Jackson, Knox, Laurel, McCreary, Rockcastle, Wayne y Whitley. Proporciona salud mental ambulatoria, servicios psiquiátricos, tratamiento de sustancias e intervención en crisis 24/7.",,,(606) 528-7010,,https://www.crbh.net/,"Open to Kentucky residents in the service area. Medicaid, Medicare, and most insurance accepted; crisis services available regardless of ability to pay.","Abierto a residentes de Kentucky en el área de servicio. Se acepta Medicaid, Medicare y la mayoría de seguros; servicios de crisis disponibles sin importar capacidad de pago.","24/7 Crisis Line: (800) 315-1246 | Main office: Corbin area | Serves Knox, Whitley, Bell, Harlan, Laurel, and 5 other SE KY counties",Crisis 24/7: (800) 315-1246. Oficina administrativa principal en área de Corbin.,Crisis line 24/7; outpatient Mon–Fri business hours,southeastern-kentucky|CMHC|CRBH|mental-health|substance-use|crisis|10-counties|jail,Outpatient mental health therapy|Psychiatric evaluation and medication|Substance use treatment|24/7 crisis intervention|In-jail behavioral health linkage,Knox,Bell|Clay|Harlan|Jackson|Knox|Laurel|McCreary|Rockcastle|Wayne|Whitley,multi,
484,Cumberland Valley Area Development District (CVADD),Reentry Organizations,Eastern Kentucky,"Cumberland Valley Area Development District (CVADD) is the regional planning agency for Bell, Clay, Harlan, Jackson, Knox, Laurel, McCreary, Rockcastle, Wayne, and Whitley counties. Coordinates workforce, housing, transportation, and senior services across the 10-county Cumberland Valley region. Can connect individuals leaving county jails to local resources and American Job Center partner locations.","CVADD es la agencia regional de planificación para 10 condados del Valle de Cumberland. Coordina fuerza laboral, vivienda, transporte y servicios para personas mayores. Puede conectar a personas que salen de cárceles del condado con recursos locales.",342 Old Whitley Road,London,(606) 864-7391,,https://www.cvadd.org/,Justice-involved individuals reintegrating from incarceration and community partners; program-specific enrollment applies.,Personas involucradas con la justicia reintegrándose desde la cárcel y socios comunitarios; aplica inscripción según programa.,London office serves as regional hub.,Socio de Kentucky Career Center Cumberlands. Oficina de London como hub regional.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",london|CVADD|regional-planning|10-counties|workforce|housing|reentry-coordination,Regional resource coordination|Workforce development partnerships|Transportation and senior services info|LIHEAP referral routing|Community planning support,Laurel,Bell|Clay|Harlan|Jackson|Knox|Laurel|McCreary|Rockcastle|Wayne|Whitley,multi,accepts_criminal_record|referral_required
485,Lake Cumberland Community Action Agency — Somerset (Pulaski County),Basic Needs,Eastern Kentucky,"Lake Cumberland Community Action Agency serves Pulaski, Russell, Casey, Clinton, Cumberland, and Wayne counties with emergency assistance, LIHEAP utility help, food programs, housing aid, weatherization, and case management. Key resource for individuals leaving Pulaski County Detention Center and surrounding south-central Kentucky county jails.","Lake Cumberland Community Action Agency sirve seis condados del centro-sur de Kentucky con asistencia de emergencia, LIHEAP, programas de alimentos, ayuda de vivienda y gestión de casos. Recurso clave para personas que salen de la cárcel del Condado de Pulaski.",613 Harmon Road,Somerset,(606) 451-1700,,https://www.lakeaction.org/,Low-income individuals and families; program-specific income guidelines apply. Open regardless of criminal history at most community action agencies.,Personas y familias de bajos ingresos; aplican límites según programa. Abierto sin importar historial criminal en la mayoría de agencias comunitarias.,LIHEAP applications seasonal—contact for current enrollment windows.,Solicitudes LIHEAP estacionales—contacte para ventanas de inscripción actuales.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",somerset|community-action|LIHEAP|emergency-aid|6-counties|Pulaski|reentry,LIHEAP utility assistance|Emergency financial aid|Food and housing programs|Weatherization|Case management for low-income households,Pulaski,Adair|Casey|Clinton|Cumberland|Green|McCreary|Pulaski|Russell|Taylor|Wayne,multi,accepts_criminal_record
486,Probation & Parole — Hazard (Perry County),Probation & Parole,Eastern Kentucky,"Kentucky DOC Probation & Parole District 14 serves Perry County and surrounding Eastern Kentucky counties from Hazard. Supervises felony probation, parole, and conditional discharge cases in the coalfields region. Contact for reporting schedule, officer assignment, and compliance requirements after release to the Hazard area.","Distrito 14 de Libertad Condicional y Vigilada sirve al Condado de Perry y condados circundantes del este de Kentucky desde Hazard. Supervisa casos de libertad condicional, vigilada y descarga condicional.","500 South Main Street, Suite 107",Hazard,(606) 435-6020,,https://corrections.ky.gov/Probation-and-Parole/eastern/Pages/District-14.aspx,"Kentucky DOC Probation & Parole District 14 serves Perry County and surrounding Eastern Kentucky counties from Hazard. Supervises felony probation, parole, and conditional discharge cases in the coalfields region.","Personas en libertad condicional, supervisada o descarga condicional por delitos graves bajo supervisión del DOC de Kentucky.",Central DOC line: (502) 782-2277. Bring photo ID to all reporting appointments. EKCEP SITE (id 281) offers barrier relief in overlapping counties.,Línea central DOC: (502) 782-2277. Traiga identificación con foto. EKCEP SITE ofrece alivio de barreras en condados superpuestos.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",hazard|probation|parole|District-14|Perry|eastern-kentucky|DOC,Probation and parole supervision|Scheduled reporting|Officer case management|Compliance monitoring|Eastern KY supervision,Perry,Breathitt|Clay|Harlan|Knott|Lee|Leslie|Letcher|Owsley|Perry|Wolfe,multi,referral_required
487,Probation & Parole — London (Laurel County),Probation & Parole,Eastern Kentucky,"Kentucky DOC Probation & Parole District 10 serves Laurel, Whitley, Knox, Bell, and surrounding Southeastern Kentucky counties from London. Regional supervision hub for the I-75 corridor and Cumberland Valley. Contact for reporting requirements—District 10 main line per DOC: (606) 330-2045.","Distrito 10 sirve a los condados Laurel, Whitley, Knox, Bell y condados circundantes del sureste de Kentucky desde London. Hub regional de supervisión para el corredor I-75.",51 North Main Street,London,(606) 330-2045,,https://corrections.ky.gov/Probation-and-Parole/eastern/Pages/District-10.aspx,"Kentucky DOC Probation & Parole District 10 serves Laurel, Whitley, Knox, Bell, and surrounding Southeastern Kentucky counties from London.","Personas en libertad condicional, supervisada o descarga condicional por delitos graves bajo supervisión del DOC de Kentucky.","Also listed at 51 North Main Street, London. Harlan County satellite: (606) 573-1561. Clay County: (606) 337-7015.","También en 51 North Main Street, London. Satélite Condado Harlan: (606) 573-1561.","Monday–Friday, 8:00 a.m.–4:30 p.m.",london|probation|parole|District-10|Laurel|southeastern-kentucky|DOC,Multi-county probation supervision|Parole reporting|Officer assignment|Compliance monitoring|SE KY regional supervision,Laurel,Bell|Clay|Harlan|Jackson|Knox|Laurel|McCreary|Rockcastle|Wayne|Whitley,multi,referral_required
488,Lincoln Trail Behavioral Health System,Healthcare,Elizabethtown / Hardin County,"Lincoln Trail Behavioral Health System (part of Centerstone Kentucky network) is the CMHC for Hardin, LaRue, Marion, Meade, and Washington counties in the Elizabethtown/Lincoln Trail region. Provides outpatient mental health, substance use treatment, psychiatric services, and 24/7 crisis response. Partners with Hardin County and regional county jails for mental health screenings and in-jail programming.","Lincoln Trail Behavioral Health System es el CMHC para Hardin, LaRue, Marion, Meade y Washington. Proporciona salud mental ambulatoria, tratamiento de sustancias, servicios psiquiátricos y crisis 24/7. Socio de cárceles del condado para evaluaciones de salud mental.",3909 US Highway 60 West,Elizabethtown,(270) 769-1304,,https://www.centerstone.org/locations/kentucky/,"Open to Kentucky residents in the service area. Medicaid, Medicare, and most insurance accepted; crisis services available regardless of ability to pay.","Abierto a residentes de Kentucky en el área de servicio. Se acepta Medicaid, Medicare y la mayoría de seguros; servicios de crisis disponibles sin importar capacidad de pago.",24/7 Crisis Line: (270) 769-1304,Línea de crisis: (270) 769-1304. Centerstone Kentucky opera múltiples CMHC en el estado.,Crisis line 24/7; outpatient Mon–Fri business hours,elizabethtown|CMHC|Lincoln-Trail|mental-health|substance-use|crisis|5-counties|jail,Outpatient mental health and SUD treatment|Psychiatric evaluation|24/7 crisis services|In-jail mental health screening|Reentry behavioral health linkage,Hardin,Breckinridge|Grayson|Hardin|Larue|Marion|Meade|Nelson|Washington,multi,
489,Kentucky Career Center — Elizabethtown,Employment,Elizabethtown / Hardin County,"Kentucky Career Center — Elizabethtown (Lincoln Trail Area Development District) is an American Job Center serving Hardin, LaRue, and surrounding Lincoln Trail counties. Free job search, resume workshops, career counseling, skills training funding (WIOA), and employer connections for individuals with criminal records and other employment barriers.","Kentucky Career Center — Elizabethtown sirve a Hardin, LaRue y condados circundantes de Lincoln Trail. Búsqueda de empleo gratuita, talleres de currículum, orientación profesional, financiamiento WIOA y conexiones con empleadores para personas con antecedentes penales.",506 Commerce Drive,Elizabethtown,(270) 766-5115,,https://www.ltadd.org/workforce-development,"Open to all job seekers, including those recently released from incarceration. Core career services are free.","Abierto a todos los buscadores de empleo, incluidos recién liberados. Los servicios básicos de carrera son gratuitos.",Co-located with Lincoln Trail ADD workforce services. Veterans and dislocated worker programs available. Call for appointment or walk-in hours.,Co-ubicado con servicios de fuerza laboral de Lincoln Trail ADD.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",elizabethtown|American-Job-Center|workforce|Hardin|second-chance|WIOA|employment,Free job search assistance|Resume and interview workshops|WIOA training funding|Career counseling|Second-chance employer connections,Hardin,Breckinridge|Grayson|Hardin|Larue|Marion|Meade|Nelson|Washington,multi,walk_in_ok
490,Probation & Parole — Elizabethtown (Hardin County),Probation & Parole,Elizabethtown / Hardin County,"Kentucky DOC Probation & Parole District 5 serves Hardin, LaRue, Marion, Meade, and Washington counties from Elizabethtown. Supervises probation and parole cases in the Lincoln Trail region including Fort Knox area communities. DOC contact line: (270) 766-5073.","Distrito 5 sirve a Hardin, LaRue, Marion, Meade y Washington desde Elizabethtown. Supervisa casos de libertad condicional y vigilada en la región Lincoln Trail.",422 South Mulberry Street,Elizabethtown,(270) 766-5073,,https://corrections.ky.gov/Probation-and-Parole/central/Pages/District-5.aspx,"Kentucky DOC Probation & Parole District 5 serves Hardin, LaRue, Marion, Meade, and Washington counties from Elizabethtown. Supervises probation and parole cases in the Lincoln Trail region including Fort Knox area communities.","Personas en libertad condicional, supervisada o descarga condicional por delitos graves bajo supervisión del DOC de Kentucky.",Office: 422 South Mulberry Street. Grayson County satellite: (270) 259-4696. Central DOC: (502) 782-2277.,Oficina: 422 South Mulberry Street. Satélite Grayson County: (270) 259-4696.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",elizabethtown|probation|parole|District-5|Hardin|Lincoln-Trail|DOC,Probation and parole supervision|Reporting and check-ins|Officer case management|Compliance monitoring|Lincoln Trail region supervision,Hardin,Breckinridge|Grayson|Hardin|Larue|Marion|Meade|Washington,multi,referral_required
491,LifeSkills Inc. — Elizabethtown,Healthcare,Elizabethtown / Hardin County,"LifeSkills Inc. Elizabethtown branch provides community mental health and substance use services for Hardin, LaRue, Meade, Breckinridge, and Grayson counties. Serves individuals leaving Hardin County Detention Center and surrounding facilities with outpatient therapy, psychiatric care, and crisis support. Part of LifeSkills 14-county south-central Kentucky CMHC network.","Sucursal LifeSkills Elizabethtown proporciona salud mental comunitaria y servicios de uso de sustancias para Hardin, LaRue, Meade, Breckinridge y Grayson. Atiende a personas que salen de Hardin County Detention Center.",1311 Ring Road,Elizabethtown,(270) 769-1832,,https://www.lifeskills-inc.org/,"Open to Kentucky residents in the service area. Medicaid, Medicare, and most insurance accepted; crisis services available regardless of ability to pay.","Abierto a residentes de Kentucky en el área de servicio. Se acepta Medicaid, Medicare y la mayoría de seguros; servicios de crisis disponibles sin importar capacidad de pago.",24/7 Crisis Line: (270) 901-5151 | Main Bowling Green office: (270) 901-5000,Crisis 24/7: (270) 901-5151. Hub principal Bowling Green: (270) 901-5000.,Crisis line 24/7; outpatient Mon–Fri business hours,elizabethtown|LifeSkills|CMHC|mental-health|substance-use|Hardin|crisis|reentry,Outpatient mental health therapy|Substance use counseling|Psychiatric services|24/7 crisis line|Jail reentry behavioral health linkage,Hardin,Breckinridge|Grayson|Hardin|Larue|Marion|Meade|Nelson|Washington,multi,
492,Kentucky Career Center — Frankfort,Employment,Frankfort / Franklin County,"Kentucky Career Center — Frankfort provides American Job Center services in Franklin County including free job search, resume help, career counseling, and WIOA training referrals. Serves individuals on probation or parole completing DOC employment requirements and Frankfort-area job seekers with barriers including criminal records.","Kentucky Career Center — Frankfort proporciona servicios de American Job Center en el Condado de Franklin incluyendo búsqueda de empleo gratuita, ayuda con currículum y referencias WIOA. Sirve a personas en libertad condicional que completan requisitos de empleo del DOC.",921 Cherokee Road,Frankfort,(502) 564-5566,,https://frankfortcareercenter.org/,Serves individuals on probation or parole completing DOC employment requirements and Frankfort-area job seekers with barriers including criminal records.,"Abierto a todos los buscadores de empleo, incluidos recién liberados. Los servicios básicos de carrera son gratuitos.",Located at 921 Cherokee Road. Also access state job portal at focuscareer.ky.gov. Veterans priority services available.,Ubicado en 921 Cherokee Road. Portal estatal: focuscareer.ky.gov.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",frankfort|American-Job-Center|workforce|Franklin|probation|employment|WIOA,Job search and placement assistance|Resume and interview help|WIOA training referrals|Career counseling|Veterans employment services,Franklin,Anderson|Franklin|Owen|Scott|Shelby|Spencer|Woodford,multi,accepts_criminal_record|walk_in_ok
493,Probation & Parole — Frankfort (Franklin County),Probation & Parole,Frankfort / Franklin County,"Kentucky DOC Probation & Parole District 12 serves Franklin, Anderson, Owen, Carroll, Trimble, Henry, and Shelby counties from Frankfort. Supervises probation and parole in the capital region and north-central Kentucky. Office at 165 East Main Street, Frankfort.","Distrito 12 sirve a Franklin, Anderson, Owen, Carroll, Trimble, Henry y Shelby desde Frankfort. Supervisa libertad condicional y vigilada en la región de la capital.",165 East Main Street,Frankfort,(502) 564-4780,,https://corrections.ky.gov/Probation-and-Parole/central/Pages/District-12.aspx,"Kentucky DOC Probation & Parole District 12 serves Franklin, Anderson, Owen, Carroll, Trimble, Henry, and Shelby counties from Frankfort. Supervises probation and parole in the capital region and north-central Kentucky.","Personas en libertad condicional, supervisada o descarga condicional por delitos graves bajo supervisión del DOC de Kentucky.",Carroll County satellite: (502) 732-6396. Oldham County: (502) 222-1492. Shelby County: (502) 633-3327.,Satélite Carroll County: (502) 732-6396. Shelby County: (502) 633-3327.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",frankfort|probation|parole|District-12|Franklin|7-counties|DOC,Probation and parole supervision|Multi-county reporting|Officer case management|Compliance monitoring|Capital region supervision,Franklin,Anderson|Carroll|Franklin|Henry|Owen|Shelby|Trimble,multi,referral_required
494,Pennyroyal Center — Hopkinsville (Christian County),Healthcare,Paducah / Western Kentucky,"Pennyroyal Center is the CMHC for Christian, Todd, Trigg, Caldwell, Crittenden, and Livingston counties in Western Kentucky's Pennyrile region. Provides outpatient mental health, psychiatric services, substance use treatment, and 24/7 crisis intervention. Offers in-jail mental health services at Christian County Jail and surrounding county detention centers.","Pennyroyal Center es el CMHC para Christian, Todd, Trigg, Caldwell, Crittenden y Livingston en la región Pennyrile. Proporciona salud mental ambulatoria, servicios psiquiátricos, tratamiento de sustancias e intervención en crisis 24/7. Servicios en la cárcel del Condado de Christian.",735 North Drive,Hopkinsville,(270) 886-5163,,https://www.pennyroyalcenter.org/,"Open to Kentucky residents in the service area. Medicaid, Medicare, and most insurance accepted; crisis services available regardless of ability to pay.","Abierto a residentes de Kentucky en el área de servicio. Se acepta Medicaid, Medicare y la mayoría de seguros; servicios de crisis disponibles sin importar capacidad de pago.",24/7 Crisis Line: (270) 886-5163,Línea de crisis igual que principal: (270) 886-5163. Múltiples oficinas ambulatorias en la región.,Crisis line 24/7; outpatient Mon–Fri business hours,hopkinsville|CMHC|Pennyroyal|mental-health|substance-use|6-counties|jail|western-kentucky,Outpatient mental health and SUD treatment|Psychiatric evaluation|24/7 crisis intervention|In-jail mental health services|Reentry behavioral health linkage,Christian,Caldwell|Christian|Crittenden|Hopkins|Lyon|Muhlenberg|Todd|Trigg,multi,
495,Audubon Area Community Services — Henderson County,Basic Needs,Owensboro / Daviess County,"Audubon Area Community Services serves Henderson, Ohio, and Daviess counties with emergency financial assistance, LIHEAP, food resources, housing support, Head Start, and case management. Supports low-income individuals including those leaving Henderson County Detention Center. Henderson County office available separately from Owensboro headquarters.","Audubon Area Community Services sirve a Henderson, Ohio y Daviess con asistencia financiera de emergencia, LIHEAP, recursos alimentarios, vivienda y gestión de casos. Apoya a personas que salen de Henderson County Detention Center.",401 Frederica Street,Owensboro,(270) 683-5278,,https://www.audubonareaservices.org/,Low-income individuals and families; program-specific income guidelines apply. Open regardless of criminal history at most community action agencies.,Personas y familias de bajos ingresos; aplican límites según programa. Abierto sin importar historial criminal en la mayoría de agencias comunitarias.,Henderson County office: (270) 826-5531,Oficina Condado Henderson: (270) 826-5531. LIHEAP estacional—contacte para ventanas actuales.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",owensboro|community-action|Audubon|LIHEAP|emergency-aid|3-counties|reentry,LIHEAP utility assistance|Emergency financial aid|Food and housing support|Head Start|Case management,Daviess,Daviess|Hancock|Henderson|McLean|Ohio|Union|Webster,multi,accepts_criminal_record|walk_in_ok
496,Probation & Parole — Hopkinsville (Christian County),Probation & Parole,Paducah / Western Kentucky,"Kentucky DOC Probation & Parole District 2 serves Christian, Todd, Trigg, and surrounding Western Kentucky counties from Hopkinsville. Supervises probation and parole in the Pennyrile region. DOC listed phone: (270) 889-6530; office at 107 North Main Street.","Distrito 2 sirve a Christian, Todd, Trigg y condados circundantes del oeste de Kentucky desde Hopkinsville. Supervisa libertad condicional y vigilada en la región Pennyrile.",107 North Main Street,Hopkinsville,(270) 889-6530,,https://corrections.ky.gov/Probation-and-Parole/western/Pages/District-2.aspx,"Kentucky DOC Probation & Parole District 2 serves Christian, Todd, Trigg, and surrounding Western Kentucky counties from Hopkinsville. Supervises probation and parole in the Pennyrile region.","Personas en libertad condicional, supervisada o descarga condicional por delitos graves bajo supervisión del DOC de Kentucky.",Simpson County satellite: (270) 586-6881. Hopkins County: (270) 824-7518. Logan County: (270) 726-6530.,Satélite Simpson County: (270) 586-6881. Hopkins County: (270) 824-7518.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",hopkinsville|probation|parole|District-2|Christian|Pennyrile|DOC,Probation and parole supervision|Pennyrile region reporting|Officer case management|Compliance monitoring|Multi-county supervision,Christian,Christian|Crittenden|Hopkins|Livingston|Logan|Lyon|Muhlenberg|Simpson|Todd|Trigg,multi,referral_required
497,LifeSkills Inc. — Bowling Green (South Central Kentucky),Healthcare,Bowling Green / Warren County,"LifeSkills Inc. Bowling Green is the headquarters CMHC serving 14 south-central Kentucky counties: Barren, Breckinridge, Butler, Edmonson, Grayson, Green, Hart, LaRue, Marion, Metcalfe, Monroe, Nelson, Taylor, and Washington. Provides mental health, substance use, and 24/7 crisis services with jail programming across the region. Main hub for the LifeSkills network.","LifeSkills Bowling Green es el CMHC central que sirve 14 condados del centro-sur de Kentucky. Proporciona salud mental, uso de sustancias y crisis 24/7 con programación en cárceles en toda la región. Hub principal de la red LifeSkills.",380 East 16th Avenue,Bowling Green,(270) 901-5000,,https://www.lifeskills-inc.org/,"Open to Kentucky residents in the service area. Medicaid, Medicare, and most insurance accepted; crisis services available regardless of ability to pay.","Abierto a residentes de Kentucky en el área de servicio. Se acepta Medicaid, Medicare y la mayoría de seguros; servicios de crisis disponibles sin importar capacidad de pago.",24/7 Crisis Line: (270) 901-5151,Crisis 24/7: (270) 901-5151.,Crisis line 24/7; outpatient Mon–Fri business hours,bowling-green|LifeSkills|CMHC|14-counties|mental-health|substance-use|crisis|jail,Outpatient mental health and SUD treatment|Psychiatric services|24/7 crisis line|County jail programming|Regional CMHC hub,Warren,Allen|Barren|Butler|Edmonson|Hart|Logan|Metcalfe|Monroe|Simpson|Warren,multi,
500,Kentucky Career Center — Paducah / West Kentucky,Employment,Paducah / Western Kentucky,"Kentucky Career Center — Paducah serves Western Kentucky's eight-county Purchase Area through the West Kentucky Workforce Development Board. Comprehensive American Job Center with free job search, resume workshops, WIOA training funding, career counseling, and second-chance employer connections for individuals with criminal records.","Kentucky Career Center — Paducah sirve el Área Purchase de ocho condados a través de West Kentucky WDB. Centro American Job Center con búsqueda de empleo gratuita, talleres, financiamiento WIOA y conexiones de segunda oportunidad.",1530 Lone Oak Road,Paducah,(270) 575-7240,,https://www.wkwdb.com/,"Open to all job seekers, including those recently released from incarceration. Core career services are free.","Abierto a todos los buscadores de empleo, incluidos recién liberados. Los servicios básicos de carrera son gratuitos.",Partner with Four Rivers Behavioral Health for co-located services. Veterans and dislocated worker programs. Call for workshop schedule.,Socio de Four Rivers Behavioral Health.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",paducah|American-Job-Center|Purchase-Area|workforce|second-chance|WIOA|western-kentucky,Free job search and placement|Resume and skills workshops|WIOA training funding|Career counseling|Criminal record employment support,McCracken,Ballard|Calloway|Carlisle|Fulton|Graves|Hickman|Livingston|Lyon|McCracken,multi,accepts_criminal_record|walk_in_ok
501,Kentucky Career Center — Owensboro / Green River,Employment,Owensboro / Daviess County,"Kentucky Career Center — Green River in Owensboro serves Daviess, Hancock, Henderson, McLean, Ohio, Union, and Webster counties. Full-service American Job Center with job listings, skills assessment, resume help, WIOA training, and employer matching. Operated through Green River Workforce Development Board with county access points in rural communities.","Kentucky Career Center — Green River en Owensboro sirve siete condados del Río Verde. Centro American Job Center completo con listados de empleo, evaluación de habilidades, ayuda con currículum y capacitación WIOA.",3108 Fairview Drive,Owensboro,(270) 687-7297,,https://www.kccgreenriver.com/,"Open to all job seekers, including those recently released from incarceration. Core career services are free.","Abierto a todos los buscadores de empleo, incluidos recién liberados. Los servicios básicos de carrera son gratuitos.",Text CAREER to 270-812-4866. On Owensboro Transit green route. County access points listed at kccgreenriver.com for rural residents.,Envíe CAREER al 270-812-4866. Puntos de acceso del condado en kccgreenriver.com para residentes rurales.,"Monday–Friday, 8:00 a.m.–4:30 p.m.",owensboro|American-Job-Center|Green-River|7-counties|workforce|WIOA|second-chance,Comprehensive job seeker services|WIOA training funding|Resume and interview assistance|Employer job matching|Rural county access points,Daviess,Daviess|Hancock|Henderson|McLean|Ohio|Union|Webster,multi,accepts_criminal_record|walk_in_ok
502,Kentucky Career Center — Pikeville (EKCEP),Employment,Eastern Kentucky,"Kentucky Career Center — Pikeville is operated by EKCEP (Eastern Kentucky Concentrated Employment Program), the same organization running the SITE recovery/reentry program (id 281). Provides free job search, resume help, WIOA training, career counseling, and recovery-informed employment services for justice-involved individuals in Pike and surrounding Eastern Kentucky counties.","Kentucky Career Center — Pikeville es operado por EKCEP, la misma organización del programa SITE (id 281). Proporciona búsqueda de empleo gratuita, ayuda con currículum, capacitación WIOA y servicios de empleo informados en recuperación.",126 Town Mountain Road,Pikeville,(606) 433-7675,,https://ekcep.org/,"Open to all job seekers, including those recently released from incarceration. Core career services are free.","Abierto a todos los buscadores de empleo, incluidos recién liberados. Los servicios básicos de carrera son gratuitos.",Recovery & Reentry: ekcep.org/recovery. Also EKCEP HQ in Hazard (412 Roy Campbell Drive). American Job Center network partner.,Recovery & Reentry: ekcep.org/recovery. Sede EKCEP en Hazard (412 Roy Campbell Drive).,"Monday–Friday, 8:00 a.m.–4:30 p.m.",pikeville|EKCEP|American-Job-Center|SITE|recovery|eastern-kentucky|workforce,American Job Center services|Recovery-informed career advising|WIOA training funding|SITE reentry employment support|Resume and placement assistance,Pike,Bell|Breathitt|Carter|Clay|Elliott|Floyd|Harlan|Jackson|Johnson|Knott|Knox|Lawrence|Lee|Leslie|Letcher|Magoffin|Martin|Menifee|Morgan|Owsley|Perry|Pike|Wolfe,multi,accepts_criminal_record|walk_in_ok
